switch_mrid,name,type,is_tie,tie_class,tie_type,tie_type_label,container_count,container_ids,normal_container_ids,current_container_ids,lv_parent_container_ids,mv_container_count,mv_container_ids,lv_circuit_count,lv_circuit_ids,normal_lv_circuit_ids,current_lv_circuit_ids,observed_container_ids,observed_container_count,terminal_count,is_open,is_normally_open,include_lv_mode,scope_mode,scope_label,generated_at_utc
100810305,100810305,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS32,HGS21|HGS32,HGS21|HGS32,,2,HGS21|HGS32,0,,,,HGS21|HGS32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
103887262,103887262,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH14|BH24,BH14|BH24,BH14|BH24,,2,BH14|BH24,0,,,,BH14|BH24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
104902409,104902409,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP11|NP24,NP11|NP24,NP11|NP24,,2,NP11|NP24,0,,,,NP11|NP24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
106159738,106159738,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN11|LD7,DN11|LD7,DN11|LD7,,2,DN11|LD7,0,,,,DN11|LD7,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
106642401,106642401,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD3|MGE31,LD3|MGE31,LD3|MGE31,,2,LD3|MGE31,0,,,,LD3|MGE31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
106642840,106642840,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW6|MGE22,GW6|MGE22,GW6|MGE22,,2,GW6|MGE22,0,,,,GW6|MGE22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
106709629,106709629,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT15|BT25,BT15|BT25,BT15|BT25,,2,BT15|BT25,0,,,,BT15|BT25,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
106869729,106869729,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K27|K31,K27|K31,K27|K31,,2,K27|K31,0,,,,K27|K31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107072938,107072938,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,M12|M22,M12|M22,M12|M22,,2,M12|M22,0,,,,M12|M22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107348451,107348451,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV14|SVW42,SV14|SVW42,SV14|SVW42,,2,SV14|SVW42,0,,,,SV14|SVW42,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107348674,107348674,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NO9|SVW43,NO9|SVW43,NO9|SVW43,,2,NO9|SVW43,0,,,,NO9|SVW43,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107372832,107372832,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC7|DC8,DC7|DC8,DC7|DC8,,2,DC7|DC8,0,,,,DC7|DC8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107409320,107409320,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD32|NP36,LD32|NP36,LD32|NP36,,2,LD32|NP36,0,,,,LD32|NP36,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107482815,107482815,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB32|GW11,EB32|GW11,EB32|GW11,,2,EB32|GW11,0,,,,EB32|GW11,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
107988039,107988039,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BC22|SK9,BC22|SK9,BC22|SK9,,2,BC22|SK9,0,,,,BC22|SK9,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
108266471,108266471,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC1|DC4,DC1|DC4,DC1|DC4,,2,DC1|DC4,0,,,,DC1|DC4,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
108336853,108336853,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD4|LD7,LD4|LD7,LD4|LD7,,2,LD4|LD7,0,,,,LD4|LD7,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
108445348,108445348,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB13|EB23,EB13|EB23,EB13|EB23,,2,EB13|EB23,0,,,,EB13|EB23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
109073753,109073753,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU12|BU22,BU12|BU22,BU12|BU22,,2,BU12|BU22,0,,,,BU12|BU22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
109478528,109478528,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN21|MTN23,MTN21|MTN23,MTN21|MTN23,,2,MTN21|MTN23,0,,,,MTN21|MTN23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
110861560,110861560,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SS14|SS23,SS14|SS23,SS14|SS23,,2,SS14|SS23,0,,,,SS14|SS23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
112616982,112616982,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,STO13|STO22,STO13|STO22,STO13|STO22,,2,STO13|STO22,0,,,,STO13|STO22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
112932234,112932234,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K25|RD2,K25|RD2,K25|RD2,,2,K25|RD2,0,,,,K25|RD2,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113060266,113060266,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC14|NP12,MC14|NP12,MC14|NP12,,2,MC14|NP12,0,,,,MC14|NP12,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113127325,113127325,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP12|NP34,NP12|NP34,NP12|NP34,,2,NP12|NP34,0,,,,NP12|NP34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113143650,113143650,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD13|RBD22,RBD13|RBD22,RBD13|RBD22,,2,RBD13|RBD22,0,,,,RBD13|RBD22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113144790,113144790,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN11|LD7,DN11|LD7,DN11|LD7,,2,DN11|LD7,0,,,,DN11|LD7,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113177226,113177226,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY34|KBH34,DVY34|KBH34,DVY34|KBH34,,2,DVY34|KBH34,0,,,,DVY34|KBH34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113219742,113219742,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC32|SS14,MC32|SS14,MC32|SS14,,2,MC32|SS14,0,,,,MC32|SS14,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113231752,113231752,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MTN22|MTN35,MTN22|MTN35,MTN22|MTN35,,2,MTN22|MTN35,0,,,,MTN22|MTN35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113243457,113243457,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BRA21|MGE21,BRA21|MGE21,BRA21|MGE21,,2,BRA21|MGE21,0,,,,BRA21|MGE21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
113243508,113243508,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE12|MGE13,MGE12|MGE13,MGE12|MGE13,,2,MGE12|MGE13,0,,,,MGE12|MGE13,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
114316573,114316573,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW13|NW23,NW13|NW23,NW13|NW23,,2,NW13|NW23,0,,,,NW13|NW23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
115180910,115180910,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT21|MR31,BT21|MR31,BT21|MR31,,2,BT21|MR31,0,,,,BT21|MR31,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
115735402,115735402,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BU11|BU21,BU11|BU21,BU11|BU21,,2,BU11|BU21,0,,,,BU11|BU21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
115947073,115947073,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY31|DVY34,DVY31|DVY34,DVY31|DVY34,,2,DVY31|DVY34,0,,,,DVY31|DVY34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116265894,116265894,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BT15|NB21,BT15|NB21,BT15|NB21,,2,BT15|NB21,0,,,,BT15|NB21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116274386,116274386,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN4|DN8,DN4|DN8,DN4|DN8,,2,DN4|DN8,0,,,,DN4|DN8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116318770,116318770,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HT14|HT33,HT14|HT33,HT14|HT33,,2,HT14|HT33,0,,,,HT14|HT33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116320500,116320500,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FGY23|RVE11,FGY23|RVE11,FGY23|RVE11,,2,FGY23|RVE11,0,,,,FGY23|RVE11,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116320699,116320699,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CL11|RD2,CL11|RD2,CL11|RD2,,2,CL11|RD2,0,,,,CL11|RD2,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116320786,116320786,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RD2|RD9,RD2|RD9,RD2|RD9,,2,RD2|RD9,0,,,,RD2|RD9,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321088,116321088,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,K24|K26,K24|K26,K24|K26,,2,K24|K26,0,,,,K24|K26,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321124,116321124,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CL11|K26,CL11|K26,CL11|K26,,2,CL11|K26,0,,,,CL11|K26,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321257,116321257,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN4|LYD11,DN4|LYD11,DN4|LYD11,,2,DN4|LYD11,0,,,,DN4|LYD11,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321272,116321272,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRE33|HGS33,CRE33|HGS33,CRE33|HGS33,,2,CRE33|HGS33,0,,,,CRE33|HGS33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321459,116321459,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR2|CFD23,AR2|CFD23,AR2|CFD23,,2,AR2|CFD23,0,,,,AR2|CFD23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321480,116321480,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR2|CFD23,AR2|CFD23,AR2|CFD23,,2,AR2|CFD23,0,,,,AR2|CFD23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321520,116321520,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CFD23|EL25,CFD23|EL25,CFD23|EL25,,2,CFD23|EL25,0,,,,CFD23|EL25,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321541,116321541,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL25|EL33,EL25|EL33,EL25|EL33,,2,EL25|EL33,0,,,,EL25|EL33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321899,116321899,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR10|BC12,AR10|BC12,AR10|BC12,,2,AR10|BC12,0,,,,AR10|BC12,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116321920,116321920,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,AR4|EL25,AR4|EL25,AR4|EL25,,2,AR4|EL25,0,,,,AR4|EL25,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116524483,116524483,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK33|OAK35,OAK33|OAK35,OAK33|OAK35,,2,OAK33|OAK35,0,,,,OAK33|OAK35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116589815,116589815,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN4|DN8,DN4|DN8,DN4|DN8,,2,DN4|DN8,0,,,,DN4|DN8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116691929,116691929,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW10|NO4,GW10|NO4,GW10|NO4,,2,GW10|NO4,0,,,,GW10|NO4,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116826055,116826055,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DSH31|DVY32,DSH31|DVY32,DSH31|DVY32,,2,DSH31|DVY32,0,,,,DSH31|DVY32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
116928878,116928878,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RBD12|RBD24,RBD12|RBD24,RBD12|RBD24,,2,RBD12|RBD24,0,,,,RBD12|RBD24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117026865,117026865,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OE1|OE15,OE1|OE15,OE1|OE15,,2,OE1|OE15,0,,,,OE1|OE15,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117197536,117197536,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN25|DN7,DN25|DN7,DN25|DN7,,2,DN25|DN7,0,,,,DN25|DN7,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117332828,117332828,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH32|FSH33,FSH32|FSH33,FSH32|FSH33,,2,FSH32|FSH33,0,,,,FSH32|FSH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117397749,117397749,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EL23|EL35,EL23|EL35,EL23|EL35,,2,EL23|EL35,0,,,,EL23|EL35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117495098,117495098,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE14|MGE24,MGE14|MGE24,MGE14|MGE24,,2,MGE14|MGE24,0,,,,MGE14|MGE24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117546391,117546391,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN13|DN22,DN13|DN22,DN13|DN22,,2,DN13|DN22,0,,,,DN13|DN22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117549668,117549668,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK33|OAK35,OAK33|OAK35,OAK33|OAK35,,2,OAK33|OAK35,0,,,,OAK33|OAK35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117747106,117747106,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|FSH33,FSH12|FSH33,FSH12|FSH33,,2,FSH12|FSH33,0,,,,FSH12|FSH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117887085,117887085,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW13|NW22,NW13|NW22,NW13|NW22,,2,NW13|NW22,0,,,,NW13|NW22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
117991751,117991751,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CRM14|FTN23,CRM14|FTN23,CRM14|FTN23,,2,CRM14|FTN23,0,,,,CRM14|FTN23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
118573619,118573619,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS32,HGS21|HGS32,HGS21|HGS32,,2,HGS21|HGS32,0,,,,HGS21|HGS32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
118666958,118666958,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OR33|OR35,OR33|OR35,OR33|OR35,,2,OR33|OR35,0,,,,OR33|OR35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
118835110,118835110,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS22|HGS33,HGS22|HGS33,HGS22|HGS33,,2,HGS22|HGS33,0,,,,HGS22|HGS33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
118835116,118835116,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MGE32|MGE33,MGE32|MGE33,MGE32|MGE33,,2,MGE32|MGE33,0,,,,MGE32|MGE33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
118879999,118879999,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM10|EM9,EM10|EM9,EM10|EM9,,2,EM10|EM9,0,,,,EM10|EM9,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
119016234,119016234,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM1|EM10,EM1|EM10,EM1|EM10,,2,EM1|EM10,0,,,,EM1|EM10,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
119173746,119173746,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH21|LWN21,FSH21|LWN21,FSH21|LWN21,,2,FSH21|LWN21,0,,,,FSH21|LWN21,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
119185133,119185133,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NP14|NP34,NP14|NP34,NP14|NP34,,2,NP14|NP34,0,,,,NP14|NP34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
119769158,119769158,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,MC23|MC34,MC23|MC34,MC23|MC34,,2,MC23|MC34,0,,,,MC23|MC34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120128051,120128051,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BH12|DC6,BH12|DC6,BH12|DC6,,2,BH12|DC6,0,,,,BH12|DC6,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120357716,120357716,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,HGS21|HGS33,HGS21|HGS33,HGS21|HGS33,,2,HGS21|HGS33,0,,,,HGS21|HGS33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120456330,120456330,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH32|HGS33,FSH32|HGS33,FSH32|HGS33,,2,FSH32|HGS33,0,,,,FSH32|HGS33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120476690,120476690,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,GW12|GW7,GW12|GW7,GW12|GW7,,2,GW12|GW7,0,,,,GW12|GW7,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120496810,120496810,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH21|FSH32,FSH21|FSH32,FSH21|FSH32,,2,FSH21|FSH32,0,,,,FSH21|FSH32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120510101,120510101,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,RWT24|RWT34,RWT24|RWT34,RWT24|RWT34,,2,RWT24|RWT34,0,,,,RWT24|RWT34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120551151,120551151,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH11|LWN22,FSH11|LWN22,FSH11|LWN22,,2,FSH11|LWN22,0,,,,FSH11|LWN22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120573216,120573216,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN23|DN8,DN23|DN8,DN23|DN8,,2,DN23|DN8,0,,,,DN23|DN8,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120828599,120828599,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD33|LD6,LD33|LD6,LD33|LD6,,2,LD33|LD6,0,,,,LD33|LD6,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
120974200,120974200,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV16|SV34,SV16|SV34,SV16|SV34,,2,SV16|SV34,0,,,,SV16|SV34,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121063445,121063445,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DVY21|DVY33,DVY21|DVY33,DVY21|DVY33,,2,DVY21|DVY33,0,,,,DVY21|DVY33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121070016,121070016,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,CDA23|SS11,CDA23|SS11,CDA23|SS11,,2,CDA23|SS11,0,,,,CDA23|SS11,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121225958,121225958,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FSH12|FSH33,FSH12|FSH33,FSH12|FSH33,,2,FSH12|FSH33,0,,,,FSH12|FSH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121226494,121226494,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,OAK21|OAK35,OAK21|OAK35,OAK21|OAK35,,2,OAK21|OAK35,0,,,,OAK21|OAK35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121245209,121245209,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,LD2|LD4,LD2|LD4,LD2|LD4,,2,LD2|LD4,0,,,,LD2|LD4,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121289223,121289223,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DN13|LD2,DN13|LD2,DN13|LD2,,2,DN13|LD2,0,,,,DN13|LD2,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121310860,121310860,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN11|FTN24,FTN11|FTN24,FTN11|FTN24,,2,FTN11|FTN24,0,,,,FTN11|FTN24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121311987,121311987,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN11|FTN22,FTN11|FTN22,FTN11|FTN22,,2,FTN11|FTN22,0,,,,FTN11|FTN22,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121338134,121338134,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,M22|M35,M22|M35,M22|M35,,2,M22|M35,0,,,,M22|M35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
121353135,121353135,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,FTN12|FTN24,FTN12|FTN24,FTN12|FTN24,,2,FTN12|FTN24,0,,,,FTN12|FTN24,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
122534919,122534919,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EM10|OR33,EM10|OR33,EM10|OR33,,2,EM10|OR33,0,,,,EM10|OR33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
122637160,122637160,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB31|NW14,EB31|NW14,EB31|NW14,,2,EB31|NW14,0,,,,EB31|NW14,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123007738,123007738,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DMA23|RBD12,DMA23|RBD12,DMA23|RBD12,,2,DMA23|RBD12,0,,,,DMA23|RBD12,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123007762,123007762,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,DC3|DC4,DC3|DC4,DC3|DC4,,2,DC3|DC4,0,,,,DC3|DC4,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123060518,123060518,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,SV19|SVW44,SV19|SVW44,SV19|SVW44,,2,SV19|SVW44,0,,,,SV19|SVW44,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123062116,123062116,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,KBH32|KBH33,KBH32|KBH33,KBH32|KBH33,,2,KBH32|KBH33,0,,,,KBH32|KBH33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123368311,123368311,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EW1|EW12,EW1|EW12,EW1|EW12,,2,EW1|EW12,0,,,,EW1|EW12,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123398636,123398636,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,BW34|BW35,BW34|BW35,BW34|BW35,,2,BW34|BW35,0,,,,BW34|BW35,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123414020,123414020,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,EB13|EB23,EB13|EB23,EB13|EB23,,2,EB13|EB23,0,,,,EB13|EB23,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123436291,123436291,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW22|NW33,NW22|NW33,NW22|NW33,,2,NW22|NW33,0,,,,NW22|NW33,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
123436481,123436481,switch,true,feeder_tie,mv_mv_tie,MV↔MV ties,2,NW21|NW32,NW21|NW32,NW21|NW32,,2,NW21|NW32,0,,,,NW21|NW32,2,2,true,true,false,full-network,full-network (feeders),2026-04-22T22:26:21Z
